state,year,month,event_type,damage_property,damage_property_clean,damage_crops,damage_crops_clean
TEXAS,2020,July,Heat,0.00K,0,0.00K,0
TEXAS,2020,July,Heat,0.00K,0,0.00K,0
INDIANA,2020,July,Thunderstorm Wind,5.00K,5000,0.00K,0
INDIANA,2020,July,Hail,,0,,0
INDIANA,2020,July,Thunderstorm Wind,1.00K,1000,0.00K,0
INDIANA,2020,July,Thunderstorm Wind,0.50K,500,0.00K,0
MINNESOTA,2020,June,Hail,0.00K,0,0.00K,0
MINNESOTA,2020,June,Hail,0.00K,0,0.00K,0
TEXAS,2020,June,Drought,0.00K,0,0.00K,0
TEXAS,2020,June,Drought,0.00K,0,0.00K,0
WEST VIRGINIA,2020,July,Thunderstorm Wind,0.50K,500,0.00K,0
WEST VIRGINIA,2020,July,Thunderstorm Wind,3.00K,3000,0.00K,0
WEST VIRGINIA,2020,July,Flash Flood,10.00K,10000,0.00K,0
WEST VIRGINIA,2020,July,Flash Flood,4.00K,4000,0.00K,0
NEBRASKA,2020,July,Thunderstorm Wind,,0,,0
NEBRASKA,2020,July,Hail,,0,,0
NEBRASKA,2020,July,Hail,,0,,0
NEBRASKA,2020,July,Hail,,0,,0
NEBRASKA,2020,July,Hail,,0,,0
MASSACHUSETTS,2020,July,Thunderstorm Wind,1.00K,1000,0.00K,0
MASSACHUSETTS,2020,July,Thunderstorm Wind,5.00K,5000,0.00K,0
MASSACHUSETTS,2020,July,Thunderstorm Wind,0.20K,200,0.00K,0
MASSACHUSETTS,2020,July,Thunderstorm Wind,1.00K,1000,0.00K,0
SOUTH CAROLINA,2020,April,Thunderstorm Wind,300.00K,300000,0.00K,0
MINNESOTA,2020,June,Heavy Rain,0.00K,0,0.00K,0
MISSOURI,2020,December,Winter Storm,,0,,0
ALABAMA,2020,July,Thunderstorm Wind,0.20K,200,0.00K,0
ALABAMA,2020,July,Thunderstorm Wind,,0,,0
ALABAMA,2020,July,Thunderstorm Wind,0.20K,200,0.00K,0
ALABAMA,2020,July,Thunderstorm Wind,0.20K,200,0.00K,0
MISSOURI,2020,December,Winter Weather,10.00K,10000,,0
MASSACHUSETTS,2020,July,Hail,0.00K,0,0.00K,0
ALABAMA,2020,July,Thunderstorm Wind,2.00K,2000,0.00K,0
ALABAMA,2020,July,Thunderstorm Wind,2.00K,2000,0.00K,0
ALABAMA,2020,July,Thunderstorm Wind,1.00K,1000,0.00K,0
FLORIDA,2020,July,Lightning,0.00K,0,0.00K,0
FLORIDA,2020,July,Funnel Cloud,0.00K,0,0.00K,0
FLORIDA,2020,July,Thunderstorm Wind,1.00K,1000,0.00K,0
FLORIDA,2020,July,Thunderstorm Wind,0.00K,0,0.00K,0
FLORIDA,2020,July,Thunderstorm Wind,0.00K,0,0.00K,0
FLORIDA,2020,July,Thunderstorm Wind,0.00K,0,0.00K,0
ATLANTIC SOUTH,2020,July,Marine Thunderstorm Wind,0.00K,0,0.00K,0
ATLANTIC SOUTH,2020,July,Marine Thunderstorm Wind,0.00K,0,0.00K,0
ATLANTIC SOUTH,2020,July,Marine Thunderstorm Wind,0.00K,0,0.00K,0
ATLANTIC SOUTH,2020,July,Marine Thunderstorm Wind,0.00K,0,0.00K,0
ATLANTIC SOUTH,2020,July,Marine Thunderstorm Wind,0.00K,0,0.00K,0
ILLINOIS,2020,July,Thunderstorm Wind,0.00K,0,0.00K,0
ILLINOIS,2020,July,Thunderstorm Wind,0.00K,0,0.00K,0
ILLINOIS,2020,July,Thunderstorm Wind,0.00K,0,0.00K,0
ILLINOIS,2020,July,Thunderstorm Wind,0.00K,0,0.00K,0
ILLINOIS,2020,July,Thunderstorm Wind,0.00K,0,0.00K,0
ILLINOIS,2020,July,Thunderstorm Wind,0.00K,0,0.00K,0
ILLINOIS,2020,July,Thunderstorm Wind,0.00K,0,0.00K,0
WISCONSIN,2020,July,Thunderstorm Wind,0.00K,0,0.00K,0
WISCONSIN,2020,July,Thunderstorm Wind,0.00K,0,0.00K,0
WISCONSIN,2020,July,Thunderstorm Wind,0.00K,0,0.00K,0
KENTUCKY,2020,July,Heat,0.00K,0,0.00K,0
KENTUCKY,2020,July,Heat,0.00K,0,0.00K,0
KENTUCKY,2020,July,Heat,0.00K,0,0.00K,0
KENTUCKY,2020,July,Heat,0.00K,0,0.00K,0
KENTUCKY,2020,July,Heat,0.00K,0,0.00K,0
KENTUCKY,2020,July,Heat,0.00K,0,0.00K,0
KENTUCKY,2020,July,Heat,0.00K,0,0.00K,0
KENTUCKY,2020,July,Heat,0.00K,0,0.00K,0
RHODE ISLAND,2020,July,Thunderstorm Wind,1.00K,1000,0.00K,0
RHODE ISLAND,2020,July,Thunderstorm Wind,0.70K,700,0.00K,0
RHODE ISLAND,2020,July,Thunderstorm Wind,2.50K,2500,0.00K,0
RHODE ISLAND,2020,July,Flood,0.00K,0,0.00K,0
RHODE ISLAND,2020,July,Flood,0.00K,0,0.00K,0
MASSACHUSETTS,2020,July,Hail,0.00K,0,0.00K,0
MASSACHUSETTS,2020,July,Hail,0.00K,0,0.00K,0
MASSACHUSETTS,2020,July,Hail,0.00K,0,0.00K,0
TEXAS,2020,June,High Wind,0.00K,0,0.00K,0
AMERICAN SAMOA,2020,July,Flash Flood,200.00K,200000,0.00K,0
NORTH CAROLINA,2020,July,Thunderstorm Wind,0.00K,0,0.00K,0
MISSOURI,2020,July,Thunderstorm Wind,0.00K,0,0.00K,0
MISSOURI,2020,July,Thunderstorm Wind,,0,,0
MISSOURI,2020,July,Thunderstorm Wind,,0,,0
MISSOURI,2020,July,Thunderstorm Wind,0.00K,0,0.00K,0
MISSOURI,2020,July,Thunderstorm Wind,0.00K,0,0.00K,0
MISSOURI,2020,July,Thunderstorm Wind,0.00K,0,0.00K,0
NEW YORK,2020,July,Thunderstorm Wind,,0,,0
NEW YORK,2020,July,Thunderstorm Wind,,0,,0
NEW YORK,2020,July,Thunderstorm Wind,,0,,0
NEW YORK,2020,July,Thunderstorm Wind,,0,,0
NEW YORK,2020,July,Thunderstorm Wind,,0,,0
NEW YORK,2020,July,Thunderstorm Wind,,0,,0
KANSAS,2020,July,Flash Flood,0.00K,0,0.00K,0
KANSAS,2020,July,Flash Flood,0.00K,0,0.00K,0
KANSAS,2020,July,Flash Flood,0.00K,0,0.00K,0
KANSAS,2020,July,Flash Flood,0.00K,0,0.00K,0
KANSAS,2020,July,Flash Flood,0.00K,0,0.00K,0
KANSAS,2020,July,Flash Flood,0.00K,0,0.00K,0
KANSAS,2020,July,Flash Flood,0.00K,0,0.00K,0
KANSAS,2020,July,Flash Flood,0.00K,0,0.00K,0
KANSAS,2020,July,Flash Flood,0.00K,0,0.00K,0
LAKE MICHIGAN,2020,July,Marine Thunderstorm Wind,0.00K,0,0.00K,0
LAKE MICHIGAN,2020,July,Marine Thunderstorm Wind,0.00K,0,0.00K,0
LAKE MICHIGAN,2020,July,Marine Thunderstorm Wind,0.00K,0,0.00K,0
LAKE MICHIGAN,2020,July,Marine Thunderstorm Wind,0.00K,0,0.00K,0
LAKE MICHIGAN,2020,July,Marine Thunderstorm Wind,0.00K,0,0.00K,0
LAKE MICHIGAN,2020,July,Marine Thunderstorm Wind,0.00K,0,0.00K,0
LAKE MICHIGAN,2020,July,Marine Thunderstorm Wind,0.00K,0,0.00K,0
NEW YORK,2020,July,Thunderstorm Wind,10.00K,10000,0.00K,0
NEW YORK,2020,July,Thunderstorm Wind,1.00K,1000,0.00K,0
NEW YORK,2020,July,Thunderstorm Wind,1.00K,1000,0.00K,0
NEW YORK,2020,July,Thunderstorm Wind,2.00K,2000,0.00K,0
NEW YORK,2020,July,Heavy Rain,0.00K,0,0.00K,0
NEW YORK,2020,July,Heavy Rain,0.00K,0,0.00K,0
NEW YORK,2020,July,Heavy Rain,0.00K,0,0.00K,0
NEW YORK,2020,July,Heavy Rain,0.00K,0,0.00K,0
NEW YORK,2020,February,Strong Wind,0.00K,0,1.00K,1000
MINNESOTA,2020,March,Flood,0.00K,0,0.00K,0
IOWA,2020,March,Flood,0.00K,0,0.00K,0
OKLAHOMA,2020,July,Thunderstorm Wind,0.00K,0,0.00K,0
OKLAHOMA,2020,July,Thunderstorm Wind,15.00K,15000,0.00K,0
OKLAHOMA,2020,July,Thunderstorm Wind,0.00K,0,0.00K,0
MINNESOTA,2020,July,Thunderstorm Wind,,0,,0
MINNESOTA,2020,July,Thunderstorm Wind,,0,,0
MINNESOTA,2020,July,Thunderstorm Wind,,0,,0
MINNESOTA,2020,July,Thunderstorm Wind,,0,,0
MINNESOTA,2020,July,Thunderstorm Wind,,0,,0
MINNESOTA,2020,July,Thunderstorm Wind,,0,,0
TENNESSEE,2020,May,Hail,0.00K,0,0.00K,0
TENNESSEE,2020,May,Hail,0.00K,0,0.00K,0
TENNESSEE,2020,May,Flash Flood,50.00K,50000,0.00K,0
TENNESSEE,2020,May,Hail,0.00K,0,0.00K,0
INDIANA,2020,June,Thunderstorm Wind,,0,,0
INDIANA,2020,June,Thunderstorm Wind,,0,,0
TENNESSEE,2020,May,Thunderstorm Wind,,0,0.00K,0
INDIANA,2020,June,Thunderstorm Wind,,0,,0
ALABAMA,2020,May,Thunderstorm Wind,0.20K,200,0.00K,0
ALABAMA,2020,May,Thunderstorm Wind,,0,,0
ALABAMA,2020,May,Thunderstorm Wind,0.20K,200,0.00K,0
OHIO,2020,March,Hail,,0,,0
OHIO,2020,March,Hail,,0,,0
CALIFORNIA,2020,February,High Wind,,0,,0
CALIFORNIA,2020,February,High Wind,,0,,0
CALIFORNIA,2020,February,High Wind,,0,,0
CALIFORNIA,2020,February,High Wind,,0,,0
CALIFORNIA,2020,February,High Wind,,0,,0
ALABAMA,2020,May,Thunderstorm Wind,,0,,0
NEW YORK,2020,February,Winter Weather,,0,,0
NEVADA,2020,February,Strong Wind,5.00K,5000,0.25K,250
OKLAHOMA,2020,June,High Wind,0.00K,0,0.00K,0
MINNESOTA,2020,July,Hail,,0,,0
MINNESOTA,2020,July,Hail,,0,,0
MINNESOTA,2020,July,Thunderstorm Wind,,0,,0
NORTH DAKOTA,2020,July,Hail,,0,,0
MINNESOTA,2020,July,Thunderstorm Wind,,0,,0
MINNESOTA,2020,July,Thunderstorm Wind,,0,,0
NORTH DAKOTA,2020,July,Thunderstorm Wind,,0,,0
MINNESOTA,2020,July,Funnel Cloud,0.00K,0,0.00K,0
MINNESOTA,2020,July,Hail,,0,,0
MISSOURI,2020,July,Flash Flood,25.00K,25000,0.00K,0
MISSOURI,2020,July,Flash Flood,0.00K,0,0.00K,0
MISSOURI,2020,July,Flash Flood,0.00K,0,0.00K,0
MICHIGAN,2020,July,Hail,0.00K,0,0.00K,0
MICHIGAN,2020,July,Thunderstorm Wind,4.00K,4000,0.00K,0
MICHIGAN,2020,July,Thunderstorm Wind,10.00K,10000,0.00K,0
LAKE SUPERIOR,2020,July,Marine Thunderstorm Wind,0.00K,0,0.00K,0
MICHIGAN,2020,July,Thunderstorm Wind,95.00K,95000,0.00K,0
MICHIGAN,2020,July,Thunderstorm Wind,4.00K,4000,0.00K,0
MICHIGAN,2020,July,Flash Flood,15.00K,15000,0.00K,0
LAKE HURON,2020,July,Marine Thunderstorm Wind,0.00K,0,0.00K,0
NEW MEXICO,2020,July,Drought,0.00K,0,0.00K,0
NEW MEXICO,2020,July,Drought,0.00K,0,0.00K,0
NEW MEXICO,2020,July,Drought,0.00K,0,0.00K,0
NEW MEXICO,2020,July,Thunderstorm Wind,0.00K,0,0.00K,0
NEW MEXICO,2020,July,Thunderstorm Wind,0.00K,0,0.00K,0
NEW MEXICO,2020,July,High Wind,0.00K,0,0.00K,0
NEW MEXICO,2020,July,Funnel Cloud,0.00K,0,0.00K,0
GULF OF MEXICO,2020,July,Marine Thunderstorm Wind,0.00K,0,0.00K,0
GULF OF MEXICO,2020,July,Marine Thunderstorm Wind,0.00K,0,0.00K,0
GULF OF MEXICO,2020,July,Marine Thunderstorm Wind,0.00K,0,0.00K,0
GULF OF MEXICO,2020,July,Marine Thunderstorm Wind,0.00K,0,0.00K,0
TEXAS,2020,July,Hail,0.00K,0,0.00K,0
OKLAHOMA,2020,July,Thunderstorm Wind,0.00K,0,0.00K,0
OKLAHOMA,2020,July,Thunderstorm Wind,0.00K,0,0.00K,0
OKLAHOMA,2020,July,Thunderstorm Wind,0.50K,500,0.00K,0
OKLAHOMA,2020,July,Thunderstorm Wind,0.00K,0,0.00K,0
TEXAS,2020,July,Thunderstorm Wind,,0,,0
NEW MEXICO,2020,July,Funnel Cloud,,0,,0
TEXAS,2020,July,Flash Flood,1.00K,1000,0.00K,0
KANSAS,2020,July,Hail,,0,,0
KANSAS,2020,July,Hail,,0,,0
KANSAS,2020,July,Hail,,0,,0
KANSAS,2020,July,Hail,,0,,0
IOWA,2020,June,Hail,,0,,0
TEXAS,2020,June,Tornado,0.00K,0,,0
MARYLAND,2020,July,Thunderstorm Wind,20.00K,20000,0.00K,0
MARYLAND,2020,July,Thunderstorm Wind,3.00K,3000,0.00K,0
MARYLAND,2020,July,Thunderstorm Wind,1.00K,1000,0.00K,0
DISTRICT OF COLUMBIA,2020,July,Thunderstorm Wind,100.00K,100000,0.00K,0
DISTRICT OF COLUMBIA,2020,July,Thunderstorm Wind,10.00K,10000,0.00K,0
DISTRICT OF COLUMBIA,2020,July,Thunderstorm Wind,10.00K,10000,0.00K,0
WEST VIRGINIA,2020,July,Thunderstorm Wind,3.00K,3000,0.00K,0
MARYLAND,2020,July,Thunderstorm Wind,1.00K,1000,0.00K,0
MARYLAND,2020,July,Thunderstorm Wind,1.00K,1000,0.00K,0
MARYLAND,2020,July,Thunderstorm Wind,0.00K,0,0.00K,0
MARYLAND,2020,July,Thunderstorm Wind,1.00K,1000,0.00K,0
DISTRICT OF COLUMBIA,2020,July,Thunderstorm Wind,250.00K,250000,0.00K,0
ATLANTIC NORTH,2020,July,Marine Thunderstorm Wind,0.00K,0,0.00K,0
ATLANTIC NORTH,2020,July,Marine Thunderstorm Wind,0.00K,0,0.00K,0
ATLANTIC NORTH,2020,July,Marine Thunderstorm Wind,0.00K,0,0.00K,0
ATLANTIC NORTH,2020,July,Marine Thunderstorm Wind,0.00K,0,0.00K,0
ATLANTIC NORTH,2020,July,Marine Thunderstorm Wind,0.00K,0,0.00K,0
ATLANTIC NORTH,2020,July,Marine Thunderstorm Wind,0.00K,0,0.00K,0
ATLANTIC NORTH,2020,July,Marine Thunderstorm Wind,0.00K,0,0.00K,0
VIRGINIA,2020,July,Heat,,0,,0
VIRGINIA,2020,July,Heat,,0,,0
VIRGINIA,2020,July,Heat,,0,,0
VIRGINIA,2020,July,Heat,,0,,0
VIRGINIA,2020,July,Heat,,0,,0
DISTRICT OF COLUMBIA,2020,July,Heat,,0,,0
MARYLAND,2020,July,Excessive Heat,,0,,0
MARYLAND,2020,July,Excessive Heat,,0,,0
MARYLAND,2020,July,Heat,,0,,0
NEW JERSEY,2020,July,Hail,0.00K,0,0.00K,0
NEW JERSEY,2020,July,Hail,0.00K,0,0.00K,0
NEW JERSEY,2020,July,Thunderstorm Wind,0.00K,0,0.00K,0
NEW JERSEY,2020,July,Thunderstorm Wind,0.00K,0,0.00K,0
MARYLAND,2020,July,Thunderstorm Wind,0.00K,0,0.00K,0
MARYLAND,2020,July,Thunderstorm Wind,0.00K,0,0.00K,0
PENNSYLVANIA,2020,July,Hail,0.00K,0,0.00K,0
PENNSYLVANIA,2020,July,Hail,0.00K,0,0.00K,0
PENNSYLVANIA,2020,July,Thunderstorm Wind,0.00K,0,0.00K,0
PENNSYLVANIA,2020,July,Thunderstorm Wind,0.00K,0,0.00K,0
MARYLAND,2020,July,Thunderstorm Wind,0.00K,0,0.00K,0
MARYLAND,2020,July,Thunderstorm Wind,0.00K,0,0.00K,0
MARYLAND,2020,July,Thunderstorm Wind,0.00K,0,0.00K,0
NEW JERSEY,2020,July,Thunderstorm Wind,0.00K,0,0.00K,0
NEW JERSEY,2020,July,Thunderstorm Wind,0.00K,0,0.00K,0
NEW JERSEY,2020,July,Thunderstorm Wind,0.00K,0,0.00K,0
PENNSYLVANIA,2020,July,Thunderstorm Wind,0.00K,0,0.00K,0
PENNSYLVANIA,2020,July,Thunderstorm Wind,0.00K,0,0.00K,0
PENNSYLVANIA,2020,July,Thunderstorm Wind,0.00K,0,0.00K,0
PENNSYLVANIA,2020,July,Thunderstorm Wind,0.00K,0,0.00K,0
PENNSYLVANIA,2020,July,Thunderstorm Wind,0.00K,0,0.00K,0
PENNSYLVANIA,2020,July,Thunderstorm Wind,0.00K,0,0.00K,0
LOUISIANA,2020,July,Heat,0.00K,0,0.00K,0
LOUISIANA,2020,July,Heat,0.00K,0,0.00K,0
TEXAS,2020,July,Excessive Heat,0.00K,0,0.00K,0
TEXAS,2020,July,Excessive Heat,0.00K,0,0.00K,0
HAWAII,2020,July,Heavy Rain,0.00K,0,0.00K,0
HAWAII,2020,July,Heavy Rain,0.00K,0,0.00K,0
HAWAII,2020,July,Heavy Rain,0.00K,0,0.00K,0
HAWAII,2020,July,Drought,0.00K,0,0.00K,0
HAWAII,2020,July,Drought,0.00K,0,0.00K,0
HAWAII,2020,July,Drought,0.00K,0,0.00K,0
HAWAII,2020,July,Drought,0.00K,0,0.00K,0
CONNECTICUT,2020,July,Thunderstorm Wind,1.00K,1000,0.00K,0
CONNECTICUT,2020,July,Thunderstorm Wind,8.00K,8000,0.00K,0
NEW JERSEY,2020,July,Flash Flood,0.00K,0,0.00K,0
NEW JERSEY,2020,July,Flash Flood,0.00K,0,0.00K,0
NEW JERSEY,2020,July,Flash Flood,0.00K,0,0.00K,0
ILLINOIS,2020,July,Thunderstorm Wind,0.00K,0,0.00K,0
ILLINOIS,2020,July,Thunderstorm Wind,0.00K,0,0.00K,0
ILLINOIS,2020,July,Thunderstorm Wind,0.00K,0,0.00K,0
MINNESOTA,2020,June,Thunderstorm Wind,0.00K,0,0.00K,0
MONTANA,2020,July,Thunderstorm Wind,0.00K,0,0.00K,0
MONTANA,2020,July,Thunderstorm Wind,0.00K,0,0.00K,0
MONTANA,2020,July,Thunderstorm Wind,0.00K,0,0.00K,0
MONTANA,2020,July,Thunderstorm Wind,0.00K,0,0.00K,0
MONTANA,2020,July,Thunderstorm Wind,0.00K,0,0.00K,0
MONTANA,2020,July,Thunderstorm Wind,0.00K,0,0.00K,0
MONTANA,2020,July,Thunderstorm Wind,0.00K,0,0.00K,0
SOUTH DAKOTA,2020,June,Tornado,,0,,0
SOUTH DAKOTA,2020,June,Flood,0.00K,0,0.00K,0
SOUTH DAKOTA,2020,June,Flood,0.00K,0,0.00K,0
INDIANA,2020,June,Thunderstorm Wind,0.00K,0,0.00K,0
INDIANA,2020,June,Thunderstorm Wind,0.00K,0,0.00K,0
MONTANA,2020,July,Hail,0.00K,0,0.00K,0
MONTANA,2020,July,Hail,0.00K,0,0.00K,0
MONTANA,2020,July,Hail,0.00K,0,0.00K,0
MONTANA,2020,July,Thunderstorm Wind,0.00K,0,0.00K,0
TEXAS,2020,July,Heat,0.00K,0,0.00K,0
TEXAS,2020,July,Heat,0.00K,0,0.00K,0
TEXAS,2020,July,Heat,0.00K,0,0.00K,0
LOUISIANA,2020,July,Heat,0.00K,0,0.00K,0
INDIANA,2020,July,Thunderstorm Wind,2.00K,2000,0.00K,0
INDIANA,2020,July,Thunderstorm Wind,1.00K,1000,0.00K,0
INDIANA,2020,July,Thunderstorm Wind,1.00K,1000,0.00K,0
INDIANA,2020,July,Thunderstorm Wind,0.50K,500,0.00K,0
INDIANA,2020,July,Thunderstorm Wind,1.00K,1000,0.00K,0
SOUTH DAKOTA,2020,June,Flash Flood,5.00K,5000,0.00K,0
SOUTH DAKOTA,2020,June,Hail,5.00K,5000,,0
SOUTH DAKOTA,2020,June,Flash Flood,50.00K,50000,0.00K,0
SOUTH DAKOTA,2020,June,Hail,,0,,0
MINNESOTA,2020,June,Thunderstorm Wind,0.00K,0,0.00K,0
MINNESOTA,2020,June,Thunderstorm Wind,0.00K,0,0.00K,0
WEST VIRGINIA,2020,July,Heavy Rain,0.00K,0,0.00K,0
WEST VIRGINIA,2020,July,Thunderstorm Wind,2.00K,2000,0.00K,0
WEST VIRGINIA,2020,July,Thunderstorm Wind,2.00K,2000,0.00K,0
WEST VIRGINIA,2020,July,Thunderstorm Wind,2.00K,2000,0.00K,0
WEST VIRGINIA,2020,July,Thunderstorm Wind,2.00K,2000,0.00K,0
CALIFORNIA,2020,July,Heat,0.00K,0,0.00K,0
CALIFORNIA,2020,July,Heat,0.00K,0,0.00K,0
CALIFORNIA,2020,July,Heat,0.00K,0,0.00K,0
CALIFORNIA,2020,July,Heat,0.00K,0,0.00K,0
NEBRASKA,2020,July,Hail,,0,,0
NEBRASKA,2020,July,Hail,,0,,0
NEBRASKA,2020,July,Hail,,0,,0
TEXAS,2020,July,Thunderstorm Wind,0.00K,0,0.00K,0
TEXAS,2020,July,Thunderstorm Wind,0.00K,0,0.00K,0
TEXAS,2020,July,Thunderstorm Wind,0.00K,0,0.00K,0
WYOMING,2020,July,Hail,0.00K,0,0.00K,0
WYOMING,2020,July,High Wind,0.00K,0,0.00K,0
WYOMING,2020,July,Wildfire,0.00K,0,0.00K,0
ALABAMA,2020,July,Thunderstorm Wind,1.00K,1000,0.00K,0
ALABAMA,2020,July,Thunderstorm Wind,2.00K,2000,0.00K,0
ALABAMA,2020,July,Thunderstorm Wind,1.00K,1000,0.00K,0
ALABAMA,2020,July,Thunderstorm Wind,0.00K,0,0.00K,0
ALABAMA,2020,July,Thunderstorm Wind,,0,0.00K,0
ALABAMA,2020,July,Thunderstorm Wind,3.00K,3000,0.00K,0
ALABAMA,2020,July,Thunderstorm Wind,1.00K,1000,0.00K,0
ALABAMA,2020,July,Hail,0.00K,0,0.00K,0
MICHIGAN,2020,July,Thunderstorm Wind,0.00K,0,0.00K,0
MICHIGAN,2020,July,Thunderstorm Wind,0.00K,0,0.00K,0
MICHIGAN,2020,July,Thunderstorm Wind,0.00K,0,0.00K,0
MICHIGAN,2020,July,Thunderstorm Wind,0.00K,0,0.00K,0
ATLANTIC SOUTH,2020,July,Marine Thunderstorm Wind,0.00K,0,0.00K,0
FLORIDA,2020,July,Heavy Rain,0.00K,0,0.00K,0
FLORIDA,2020,July,Heavy Rain,0.00K,0,0.00K,0
FLORIDA,2020,July,Thunderstorm Wind,0.00K,0,0.00K,0
ATLANTIC SOUTH,2020,July,Waterspout,0.00K,0,0.00K,0
ATLANTIC SOUTH,2020,July,Marine Thunderstorm Wind,0.00K,0,0.00K,0
ATLANTIC SOUTH,2020,July,Marine Thunderstorm Wind,0.00K,0,0.00K,0
ATLANTIC SOUTH,2020,July,Marine Thunderstorm Wind,0.00K,0,0.00K,0
ATLANTIC SOUTH,2020,July,Marine Thunderstorm Wind,0.00K,0,0.00K,0
OREGON,2020,July,Heat,0.00K,0,0.00K,0
OREGON,2020,July,Heat,0.00K,0,0.00K,0
WASHINGTON,2020,July,Heat,0.00K,0,0.00K,0
OREGON,2020,July,Heat,0.00K,0,0.00K,0
WASHINGTON,2020,July,Heat,0.00K,0,0.00K,0
WASHINGTON,2020,July,Heat,0.00K,0,0.00K,0
ILLINOIS,2020,July,Thunderstorm Wind,0.00K,0,0.00K,0
ILLINOIS,2020,July,Thunderstorm Wind,0.00K,0,0.00K,0
ILLINOIS,2020,July,Thunderstorm Wind,0.00K,0,0.00K,0
ILLINOIS,2020,July,Thunderstorm Wind,0.00K,0,0.00K,0
ILLINOIS,2020,July,Thunderstorm Wind,0.00K,0,0.00K,0
ILLINOIS,2020,July,Thunderstorm Wind,0.00K,0,0.00K,0
ILLINOIS,2020,July,Thunderstorm Wind,0.00K,0,0.00K,0
WISCONSIN,2020,July,Thunderstorm Wind,0.00K,0,0.00K,0
WISCONSIN,2020,July,Thunderstorm Wind,0.00K,0,0.00K,0
WISCONSIN,2020,July,Thunderstorm Wind,0.00K,0,0.00K,0
KENTUCKY,2020,July,Heat,0.00K,0,0.00K,0
KENTUCKY,2020,July,Heat,0.00K,0,0.00K,0
KENTUCKY,2020,July,Heat,0.00K,0,0.00K,0
KENTUCKY,2020,July,Heat,0.00K,0,0.00K,0
KENTUCKY,2020,July,Heat,0.00K,0,0.00K,0
KENTUCKY,2020,July,Heat,0.00K,0,0.00K,0
KENTUCKY,2020,July,Heat,0.00K,0,0.00K,0
KENTUCKY,2020,July,Heat,0.00K,0,0.00K,0
MASSACHUSETTS,2020,July,Hail,0.00K,0,0.00K,0
MASSACHUSETTS,2020,July,Thunderstorm Wind,1.00K,1000,0.00K,0
MASSACHUSETTS,2020,July,Thunderstorm Wind,0.50K,500,0.00K,0
CONNECTICUT,2020,July,Thunderstorm Wind,0.50K,500,0.00K,0
CONNECTICUT,2020,July,Thunderstorm Wind,0.50K,500,0.00K,0
MASSACHUSETTS,2020,July,Thunderstorm Wind,2.60K,2600,0.00K,0
MASSACHUSETTS,2020,July,Thunderstorm Wind,0.80K,800,0.00K,0
MASSACHUSETTS,2020,July,Thunderstorm Wind,0.50K,500,0.00K,0
NORTH CAROLINA,2020,July,Thunderstorm Wind,20.00K,20000,0.00K,0
NORTH CAROLINA,2020,July,Thunderstorm Wind,0.00K,0,0.00K,0
NORTH CAROLINA,2020,July,Thunderstorm Wind,0.00K,0,0.00K,0
NORTH CAROLINA,2020,July,Thunderstorm Wind,0.00K,0,0.00K,0
NORTH CAROLINA,2020,July,Thunderstorm Wind,0.00K,0,0.00K,0
MISSOURI,2020,July,Thunderstorm Wind,,0,,0
MISSOURI,2020,July,Thunderstorm Wind,0.00K,0,0.00K,0
MISSOURI,2020,July,Thunderstorm Wind,5.00K,5000,0.00K,0
MISSOURI,2020,July,Thunderstorm Wind,20.00K,20000,0.00K,0
MISSOURI,2020,July,Thunderstorm Wind,0.00K,0,0.00K,0
KANSAS,2020,July,Hail,0.00K,0,0.00K,0
NEW YORK,2020,July,Thunderstorm Wind,0.00K,0,0.00K,0
NEW YORK,2020,July,Thunderstorm Wind,,0,,0
NEW YORK,2020,July,Thunderstorm Wind,,0,,0
NEW YORK,2020,July,Thunderstorm Wind,,0,,0
NEW YORK,2020,July,Thunderstorm Wind,,0,,0
NEW YORK,2020,July,Thunderstorm Wind,,0,,0
KANSAS,2020,July,Flash Flood,0.00K,0,0.00K,0
KANSAS,2020,July,Flash Flood,0.00K,0,0.00K,0
KANSAS,2020,July,Flash Flood,0.00K,0,0.00K,0
KANSAS,2020,July,Flash Flood,0.00K,0,0.00K,0
KANSAS,2020,July,Flash Flood,0.00K,0,0.00K,0
NEBRASKA,2020,July,Hail,,0,,0
NEBRASKA,2020,July,Hail,,0,,0
NEBRASKA,2020,July,Hail,,0,,0
LAKE MICHIGAN,2020,July,Marine Thunderstorm Wind,0.00K,0,0.00K,0
WISCONSIN,2020,July,Heavy Rain,,0,0.00K,0
WISCONSIN,2020,July,Hail,,0,0.00K,0
WISCONSIN,2020,July,Hail,,0,,0
WISCONSIN,2020,July,Hail,,0,,0
WISCONSIN,2020,July,Thunderstorm Wind,5.00K,5000,0.00K,0
LAKE MICHIGAN,2020,July,Marine Thunderstorm Wind,0.00K,0,0.00K,0
WISCONSIN,2020,July,Rip Current,0.00K,0,0.00K,0
WISCONSIN,2020,July,Lightning,15.00K,15000,0.00K,0
NEW YORK,2020,July,Thunderstorm Wind,1.00K,1000,0.00K,0
NEW YORK,2020,July,Thunderstorm Wind,1.00K,1000,0.00K,0
NEW YORK,2020,July,Thunderstorm Wind,2.00K,2000,0.00K,0
NEW YORK,2020,July,Thunderstorm Wind,1.00K,1000,0.00K,0
NEW YORK,2020,July,Heavy Rain,0.00K,0,0.00K,0
NEW YORK,2020,July,Heavy Rain,0.00K,0,0.00K,0
NEW YORK,2020,July,Heavy Rain,0.00K,0,0.00K,0
